,Dates,Temperature in celsius
48883,1933-11-03,18.53
48884,1933-11-04,20.23
48885,1933-11-05,21.45
48886,1933-11-06,19.36
48887,1933-11-07,19.53
48888,1933-11-08,20.34
48889,1933-11-09,21.71
48890,1933-11-10,22.73
48891,1933-11-11,22.5
48892,1933-11-12,20.83
48893,1933-11-13,17.61
48894,1933-11-14,23.4
48895,1933-11-15,19.62
48896,1933-11-16,22.32
48897,1933-11-17,22.55
48898,1933-11-18,17.05
48899,1933-11-19,16.84
48900,1933-11-20,21.85
48901,1933-11-21,23.46
48902,1933-11-22,17.98
48903,1933-11-23,23.22
48904,1933-11-24,19.8
48905,1933-11-25,14.9
48906,1933-11-26,18.84
48907,1933-11-27,17.02
48908,1933-11-28,15.2
48909,1933-11-29,23.59
48910,1933-11-30,15.9
48911,1933-12-01,8.33
48912,1933-12-02,10.69
48913,1933-12-03,13.9
48914,1933-12-04,16.36
48915,1933-12-05,9.32
48916,1933-12-06,11.6
48917,1933-12-07,13.28
48918,1933-12-08,14.6
48919,1933-12-09,11.6
48920,1933-12-10,11.31
48921,1933-12-11,14.37
48922,1933-12-12,15.36
48923,1933-12-13,15.76
48924,1933-12-14,14.66
48925,1933-12-15,9.27
48926,1933-12-16,9.87
48927,1933-12-17,9.45
48928,1933-12-18,9.33
48929,1933-12-19,15.48
48930,1933-12-20,12.78
48931,1933-12-21,15.48
48932,1933-12-22,11.52
48933,1933-12-23,14.73
48934,1933-12-24,14.98
48935,1933-12-25,11.98
48936,1933-12-26,16.81
48937,1933-12-27,11.71
48938,1933-12-28,16.76
48939,1933-12-29,9.56
48940,1933-12-30,8.16
48941,1933-12-31,10.15
48942,1934-01-01,9.42
48943,1934-01-02,11.48
48944,1934-01-03,13.77
48945,1934-01-04,9.81
48946,1934-01-05,9.39
48947,1934-01-06,9.92
48948,1934-01-07,11.46
48949,1934-01-08,11.87
48950,1934-01-09,12.16
48951,1934-01-10,9.58
48952,1934-01-11,11.91
48953,1934-01-12,9.82
48954,1934-01-13,10.18
48955,1934-01-14,12.89
48956,1934-01-15,13.97
48957,1934-01-16,8.03
48958,1934-01-17,11.12
48959,1934-01-18,13.0
48960,1934-01-19,13.79
48961,1934-01-20,9.6
48962,1934-01-21,13.91
48963,1934-01-22,9.0
48964,1934-01-23,10.67
48965,1934-01-24,10.28
48966,1934-01-25,11.4
48967,1934-01-26,8.88
48968,1934-01-27,11.54
48969,1934-01-28,12.54
48970,1934-01-29,9.03
48971,1934-01-30,9.84
48972,1934-01-31,10.72
48973,1934-02-01,11.91
48974,1934-02-02,19.38
48975,1934-02-03,13.06
48976,1934-02-04,19.49
48977,1934-02-05,15.68
48978,1934-02-06,13.05
48979,1934-02-07,17.75
48980,1934-02-08,13.7
48981,1934-02-09,17.32
48982,1934-02-10,14.08
48983,1934-02-11,11.16
48984,1934-02-12,18.0
48985,1934-02-13,15.55
48986,1934-02-14,12.48
48987,1934-02-15,17.47
48988,1934-02-16,19.16
48989,1934-02-17,18.44
48990,1934-02-18,11.05
48991,1934-02-19,12.03
48992,1934-02-20,13.96
48993,1934-02-21,18.56
48994,1934-02-22,19.32
48995,1934-02-23,11.88
48996,1934-02-24,11.09
48997,1934-02-25,19.03
48998,1934-02-26,17.57
48999,1934-02-27,19.09
49000,1934-02-28,19.93
49001,1934-03-01,25.62
49002,1934-03-02,21.12
49003,1934-03-03,27.01
49004,1934-03-04,21.31
49005,1934-03-05,28.6
49006,1934-03-06,17.61
49007,1934-03-07,27.79
49008,1934-03-08,27.35
49009,1934-03-09,25.77
49010,1934-03-10,25.94
49011,1934-03-11,28.94
49012,1934-03-12,23.94
49013,1934-03-13,19.97
49014,1934-03-14,19.35
49015,1934-03-15,18.41
49016,1934-03-16,23.82
49017,1934-03-17,26.99
49018,1934-03-18,17.6
49019,1934-03-19,27.52
49020,1934-03-20,26.28
49021,1934-03-21,23.53
49022,1934-03-22,17.42
49023,1934-03-23,24.18
49024,1934-03-24,26.52
49025,1934-03-25,22.69
49026,1934-03-26,28.68
49027,1934-03-27,17.71
49028,1934-03-28,24.22
49029,1934-03-29,22.27
49030,1934-03-30,19.45
49031,1934-03-31,24.64
49032,1934-04-01,31.3
49033,1934-04-02,34.33
49034,1934-04-03,34.5
49035,1934-04-04,27.59
49036,1934-04-05,27.28
49037,1934-04-06,27.34
49038,1934-04-07,31.77
49039,1934-04-08,30.5
49040,1934-04-09,32.94
49041,1934-04-10,26.34
49042,1934-04-11,32.13
49043,1934-04-12,26.46
49044,1934-04-13,29.12
49045,1934-04-14,34.25
49046,1934-04-15,24.66
49047,1934-04-16,34.07
49048,1934-04-17,30.07
49049,1934-04-18,24.8
49050,1934-04-19,25.93
49051,1934-04-20,29.15
49052,1934-04-21,31.28
49053,1934-04-22,34.27
49054,1934-04-23,32.26
49055,1934-04-24,31.58
49056,1934-04-25,30.07
49057,1934-04-26,25.66
49058,1934-04-27,30.61
49059,1934-04-28,33.87
49060,1934-04-29,23.96
49061,1934-04-30,26.59
49062,1934-05-01,45.69
49063,1934-05-02,41.96
49064,1934-05-03,44.79
49065,1934-05-04,40.24
49066,1934-05-05,34.47
49067,1934-05-06,35.32
49068,1934-05-07,45.67
49069,1934-05-08,42.88
49070,1934-05-09,36.05
49071,1934-05-10,39.09
49072,1934-05-11,37.15
49073,1934-05-12,37.16
49074,1934-05-13,38.69
49075,1934-05-14,39.64
49076,1934-05-15,35.8
49077,1934-05-16,42.41
49078,1934-05-17,36.71
49079,1934-05-18,35.74
49080,1934-05-19,34.59
49081,1934-05-20,36.55
49082,1934-05-21,43.52
49083,1934-05-22,37.73
49084,1934-05-23,39.5
49085,1934-05-24,45.61
49086,1934-05-25,45.38
49087,1934-05-26,44.59
49088,1934-05-27,39.36
49089,1934-05-28,44.2
49090,1934-05-29,34.79
49091,1934-05-30,35.03
49092,1934-05-31,37.07
49093,1934-06-01,38.63
49094,1934-06-02,39.23
49095,1934-06-03,38.41
49096,1934-06-04,42.91
49097,1934-06-05,38.99
49098,1934-06-06,42.63
49099,1934-06-07,36.8
49100,1934-06-08,43.82
49101,1934-06-09,45.88
49102,1934-06-10,37.84
49103,1934-06-11,40.1
49104,1934-06-12,38.63
49105,1934-06-13,45.42
49106,1934-06-14,43.45
49107,1934-06-15,41.25
49108,1934-06-16,39.44
49109,1934-06-17,46.41
49110,1934-06-18,43.67
49111,1934-06-19,37.59
49112,1934-06-20,44.18
49113,1934-06-21,45.3
49114,1934-06-22,42.51
49115,1934-06-23,38.99
49116,1934-06-24,43.37
49117,1934-06-25,36.69
49118,1934-06-26,39.55
49119,1934-06-27,40.62
49120,1934-06-28,41.2
49121,1934-06-29,37.79
49122,1934-06-30,45.34
49123,1934-07-01,33.6
49124,1934-07-02,37.06
49125,1934-07-03,37.02
49126,1934-07-04,34.62
49127,1934-07-05,32.39
49128,1934-07-06,38.15
49129,1934-07-07,34.39
49130,1934-07-08,34.32
49131,1934-07-09,38.62
49132,1934-07-10,33.57
49133,1934-07-11,35.54
49134,1934-07-12,35.09
49135,1934-07-13,38.9
49136,1934-07-14,32.91
49137,1934-07-15,37.46
49138,1934-07-16,36.7
49139,1934-07-17,35.1
49140,1934-07-18,38.3
49141,1934-07-19,36.56
49142,1934-07-20,35.76
49143,1934-07-21,36.14
49144,1934-07-22,37.84
49145,1934-07-23,36.31
49146,1934-07-24,38.72
49147,1934-07-25,37.24
49148,1934-07-26,32.7
49149,1934-07-27,36.96
49150,1934-07-28,36.98
49151,1934-07-29,35.07
49152,1934-07-30,36.4
49153,1934-07-31,37.08
49154,1934-08-01,32.28
49155,1934-08-02,31.61
49156,1934-08-03,31.36
49157,1934-08-04,29.55
49158,1934-08-05,36.67
49159,1934-08-06,28.62
49160,1934-08-07,36.52
49161,1934-08-08,30.65
49162,1934-08-09,36.96
49163,1934-08-10,29.49
49164,1934-08-11,36.76
49165,1934-08-12,28.49
49166,1934-08-13,32.88
49167,1934-08-14,28.77
49168,1934-08-15,30.89
49169,1934-08-16,33.46
49170,1934-08-17,33.65
49171,1934-08-18,31.55
49172,1934-08-19,31.53
49173,1934-08-20,37.68
49174,1934-08-21,31.95
49175,1934-08-22,32.86
49176,1934-08-23,30.97
49177,1934-08-24,30.79
49178,1934-08-25,37.4
49179,1934-08-26,33.34
49180,1934-08-27,29.45
49181,1934-08-28,34.29
49182,1934-08-29,30.87
49183,1934-08-30,28.36
49184,1934-08-31,35.87
49185,1934-09-01,33.15
49186,1934-09-02,28.15
49187,1934-09-03,28.62
49188,1934-09-04,26.04
49189,1934-09-05,25.75
49190,1934-09-06,31.67
49191,1934-09-07,32.72
49192,1934-09-08,33.16
49193,1934-09-09,32.98
49194,1934-09-10,31.8
49195,1934-09-11,31.55
49196,1934-09-12,29.13
49197,1934-09-13,32.33
49198,1934-09-14,30.18
49199,1934-09-15,26.46
49200,1934-09-16,31.76
49201,1934-09-17,28.87
49202,1934-09-18,32.41
49203,1934-09-19,29.79
49204,1934-09-20,28.74
49205,1934-09-21,28.77
49206,1934-09-22,27.18
49207,1934-09-23,29.87
49208,1934-09-24,30.65
49209,1934-09-25,29.52
49210,1934-09-26,32.68
49211,1934-09-27,33.57
49212,1934-09-28,31.69
49213,1934-09-29,31.67
49214,1934-09-30,25.91
49215,1934-10-01,24.5
49216,1934-10-02,31.97
49217,1934-10-03,24.83
49218,1934-10-04,32.32
49219,1934-10-05,23.16
49220,1934-10-06,22.64
49221,1934-10-07,28.63
49222,1934-10-08,28.78
49223,1934-10-09,25.06
49224,1934-10-10,27.54
49225,1934-10-11,31.92
49226,1934-10-12,26.9
49227,1934-10-13,31.92
49228,1934-10-14,24.11
49229,1934-10-15,29.26
49230,1934-10-16,24.05
49231,1934-10-17,32.93
49232,1934-10-18,27.86
49233,1934-10-19,26.22
49234,1934-10-20,31.91
49235,1934-10-21,25.91
49236,1934-10-22,25.0
49237,1934-10-23,24.39
49238,1934-10-24,28.54
49239,1934-10-25,30.97
49240,1934-10-26,26.75
49241,1934-10-27,22.94
49242,1934-10-28,24.32
49243,1934-10-29,29.94
49244,1934-10-30,32.13
49245,1934-10-31,24.1
49246,1934-11-01,22.01
49247,1934-11-02,19.95
49248,1934-11-03,20.56
49249,1934-11-04,22.64
49250,1934-11-05,17.69
49251,1934-11-06,22.76
49252,1934-11-07,21.47
49253,1934-11-08,21.95
49254,1934-11-09,23.84
49255,1934-11-10,20.72
49256,1934-11-11,19.29
49257,1934-11-12,23.69
49258,1934-11-13,19.23
49259,1934-11-14,16.28
49260,1934-11-15,18.28
49261,1934-11-16,17.17
49262,1934-11-17,21.56
49263,1934-11-18,18.31
49264,1934-11-19,21.64
49265,1934-11-20,16.59
49266,1934-11-21,14.72
49267,1934-11-22,19.82
49268,1934-11-23,21.25
49269,1934-11-24,21.08
49270,1934-11-25,18.44
49271,1934-11-26,15.74
49272,1934-11-27,20.93
49273,1934-11-28,19.32
49274,1934-11-29,17.98
49275,1934-11-30,14.74
49276,1934-12-01,13.86
49277,1934-12-02,10.32
49278,1934-12-03,10.05
49279,1934-12-04,15.1
49280,1934-12-05,14.38
49281,1934-12-06,9.38
49282,1934-12-07,14.37
49283,1934-12-08,9.26
49284,1934-12-09,13.42
49285,1934-12-10,10.47
49286,1934-12-11,10.85
49287,1934-12-12,9.93
49288,1934-12-13,11.25
49289,1934-12-14,13.24
49290,1934-12-15,16.57
49291,1934-12-16,15.29
49292,1934-12-17,13.01
49293,1934-12-18,15.47
49294,1934-12-19,16.78
49295,1934-12-20,12.57
49296,1934-12-21,9.28
49297,1934-12-22,11.24
49298,1934-12-23,13.25
49299,1934-12-24,14.14
49300,1934-12-25,8.77
49301,1934-12-26,13.63
49302,1934-12-27,16.81
49303,1934-12-28,14.85
49304,1934-12-29,12.72
49305,1934-12-30,12.75
49306,1934-12-31,9.7
49307,1935-01-01,13.73
49308,1935-01-02,12.76
49309,1935-01-03,9.71
49310,1935-01-04,11.94
49311,1935-01-05,10.29
49312,1935-01-06,10.36
49313,1935-01-07,13.38
49314,1935-01-08,13.19
49315,1935-01-09,13.04
49316,1935-01-10,10.82
49317,1935-01-11,9.39
49318,1935-01-12,9.64
49319,1935-01-13,13.11
49320,1935-01-14,12.34
49321,1935-01-15,12.35
49322,1935-01-16,10.46
49323,1935-01-17,12.91
49324,1935-01-18,8.94
49325,1935-01-19,10.3
49326,1935-01-20,8.49
49327,1935-01-21,13.81
49328,1935-01-22,8.3
49329,1935-01-23,11.54
49330,1935-01-24,12.81
49331,1935-01-25,13.42
49332,1935-01-26,9.44
49333,1935-01-27,10.27
49334,1935-01-28,8.58
49335,1935-01-29,12.69
49336,1935-01-30,8.82
49337,1935-01-31,9.42
49338,1935-02-01,14.65
49339,1935-02-02,16.87
49340,1935-02-03,12.88
49341,1935-02-04,18.29
49342,1935-02-05,19.98
49343,1935-02-06,15.8
49344,1935-02-07,18.7
49345,1935-02-08,18.66
49346,1935-02-09,16.26
49347,1935-02-10,16.14
49348,1935-02-11,13.07
49349,1935-02-12,11.01
49350,1935-02-13,14.82
49351,1935-02-14,11.54
49352,1935-02-15,15.66
49353,1935-02-16,13.45
49354,1935-02-17,19.17
49355,1935-02-18,13.1
49356,1935-02-19,17.0
49357,1935-02-20,11.51
49358,1935-02-21,11.3
49359,1935-02-22,17.99
49360,1935-02-23,11.94
49361,1935-02-24,15.11
49362,1935-02-25,18.66
49363,1935-02-26,12.8
49364,1935-02-27,18.54
49365,1935-02-28,13.22
49366,1935-03-01,27.79
49367,1935-03-02,19.67
49368,1935-03-03,18.1
49369,1935-03-04,21.09
49370,1935-03-05,28.89
49371,1935-03-06,19.12
49372,1935-03-07,24.01
49373,1935-03-08,19.69
49374,1935-03-09,19.74
49375,1935-03-10,25.59
49376,1935-03-11,18.83
49377,1935-03-12,27.06
49378,1935-03-13,22.6
49379,1935-03-14,26.05
49380,1935-03-15,27.85
49381,1935-03-16,27.92
49382,1935-03-17,28.26
49383,1935-03-18,18.63
49384,1935-03-19,22.84
49385,1935-03-20,17.77
49386,1935-03-21,20.13
49387,1935-03-22,19.65
49388,1935-03-23,21.79
49389,1935-03-24,21.13
49390,1935-03-25,17.36
49391,1935-03-26,21.09
49392,1935-03-27,20.74
49393,1935-03-28,24.81
49394,1935-03-29,28.16
49395,1935-03-30,26.53
49396,1935-03-31,19.55
49397,1935-04-01,26.1
49398,1935-04-02,24.54
49399,1935-04-03,32.53
49400,1935-04-04,24.71
49401,1935-04-05,23.23
49402,1935-04-06,23.87
49403,1935-04-07,29.44
49404,1935-04-08,31.1
49405,1935-04-09,25.44
49406,1935-04-10,27.35
49407,1935-04-11,32.97
49408,1935-04-12,32.81
49409,1935-04-13,32.27
49410,1935-04-14,25.1
49411,1935-04-15,23.98
49412,1935-04-16,33.01
49413,1935-04-17,23.87
49414,1935-04-18,24.59
49415,1935-04-19,24.19
49416,1935-04-20,29.6
49417,1935-04-21,25.43
49418,1935-04-22,29.3
49419,1935-04-23,32.57
49420,1935-04-24,26.39
49421,1935-04-25,27.91
49422,1935-04-26,34.55
49423,1935-04-27,26.77
49424,1935-04-28,28.04
49425,1935-04-29,24.68
49426,1935-04-30,28.05
49427,1935-05-01,43.48
49428,1935-05-02,40.41
49429,1935-05-03,37.8
49430,1935-05-04,42.78
49431,1935-05-05,36.66
49432,1935-05-06,39.65
49433,1935-05-07,37.18
49434,1935-05-08,44.53
49435,1935-05-09,35.17
49436,1935-05-10,43.96
49437,1935-05-11,40.87
49438,1935-05-12,39.09
49439,1935-05-13,38.52
49440,1935-05-14,38.24
49441,1935-05-15,34.84
49442,1935-05-16,44.59
49443,1935-05-17,42.13
49444,1935-05-18,37.79
49445,1935-05-19,41.92
49446,1935-05-20,34.92
49447,1935-05-21,40.52
49448,1935-05-22,42.49
49449,1935-05-23,37.79
49450,1935-05-24,38.62
49451,1935-05-25,40.84
49452,1935-05-26,44.21
49453,1935-05-27,40.58
49454,1935-05-28,35.02
49455,1935-05-29,40.44
49456,1935-05-30,38.89
49457,1935-05-31,39.62
49458,1935-06-01,40.56
49459,1935-06-02,43.04
49460,1935-06-03,41.53
49461,1935-06-04,40.3
49462,1935-06-05,42.96
49463,1935-06-06,44.08
49464,1935-06-07,36.97
49465,1935-06-08,43.55
49466,1935-06-09,37.92
49467,1935-06-10,46.85
49468,1935-06-11,35.45
49469,1935-06-12,40.51
49470,1935-06-13,46.28
49471,1935-06-14,38.53
49472,1935-06-15,40.14
49473,1935-06-16,45.51
49474,1935-06-17,37.54
49475,1935-06-18,39.41
49476,1935-06-19,42.86
49477,1935-06-20,35.08
49478,1935-06-21,44.22
49479,1935-06-22,42.37
49480,1935-06-23,39.89
49481,1935-06-24,44.8
49482,1935-06-25,36.75
49483,1935-06-26,38.13
49484,1935-06-27,43.74
49485,1935-06-28,46.31
49486,1935-06-29,46.96
49487,1935-06-30,46.07
49488,1935-07-01,34.52
49489,1935-07-02,35.98
49490,1935-07-03,36.98
49491,1935-07-04,32.9
49492,1935-07-05,34.64
49493,1935-07-06,37.56
49494,1935-07-07,37.43
49495,1935-07-08,34.73
49496,1935-07-09,37.63
49497,1935-07-10,32.38
49498,1935-07-11,38.59
49499,1935-07-12,37.85
49500,1935-07-13,38.04
49501,1935-07-14,37.25
49502,1935-07-15,33.85
49503,1935-07-16,37.14
49504,1935-07-17,32.33
49505,1935-07-18,35.0
49506,1935-07-19,38.16
49507,1935-07-20,35.18
49508,1935-07-21,34.14
49509,1935-07-22,32.32
49510,1935-07-23,36.86
49511,1935-07-24,35.3
49512,1935-07-25,35.39
49513,1935-07-26,36.42
49514,1935-07-27,33.15
49515,1935-07-28,37.71
49516,1935-07-29,37.83
49517,1935-07-30,37.65
49518,1935-07-31,32.22
49519,1935-08-01,33.6
49520,1935-08-02,35.7
49521,1935-08-03,32.75
49522,1935-08-04,31.61
49523,1935-08-05,35.21
49524,1935-08-06,28.28
49525,1935-08-07,35.88
49526,1935-08-08,36.54
49527,1935-08-09,34.87
49528,1935-08-10,28.47
49529,1935-08-11,36.92
49530,1935-08-12,37.64
49531,1935-08-13,35.3
49532,1935-08-14,32.94
49533,1935-08-15,30.97
49534,1935-08-16,33.85
49535,1935-08-17,30.3
49536,1935-08-18,33.52
49537,1935-08-19,30.27
49538,1935-08-20,35.69
49539,1935-08-21,31.57
49540,1935-08-22,32.3
49541,1935-08-23,37.55
49542,1935-08-24,35.42
49543,1935-08-25,34.68
49544,1935-08-26,32.53
49545,1935-08-27,33.82
49546,1935-08-28,37.6
49547,1935-08-29,34.28
49548,1935-08-30,33.08
49549,1935-08-31,35.25
49550,1935-09-01,32.39
49551,1935-09-02,27.83
49552,1935-09-03,25.86
49553,1935-09-04,26.15
49554,1935-09-05,28.95
49555,1935-09-06,32.36
49556,1935-09-07,26.16
49557,1935-09-08,27.86
49558,1935-09-09,32.02
49559,1935-09-10,27.9
49560,1935-09-11,26.18
49561,1935-09-12,32.5
49562,1935-09-13,29.47
49563,1935-09-14,28.61
49564,1935-09-15,27.17
49565,1935-09-16,27.48
49566,1935-09-17,30.8
49567,1935-09-18,28.62
49568,1935-09-19,33.92
49569,1935-09-20,29.13
49570,1935-09-21,25.27
49571,1935-09-22,25.48
49572,1935-09-23,30.32
49573,1935-09-24,25.08
49574,1935-09-25,31.56
49575,1935-09-26,25.07
49576,1935-09-27,26.93
49577,1935-09-28,31.3
49578,1935-09-29,28.27
49579,1935-09-30,30.53
49580,1935-10-01,24.83
49581,1935-10-02,23.42
49582,1935-10-03,21.75
49583,1935-10-04,28.97
49584,1935-10-05,27.14
49585,1935-10-06,30.07
49586,1935-10-07,25.14
49587,1935-10-08,23.18
49588,1935-10-09,32.21
49589,1935-10-10,29.64
49590,1935-10-11,26.2
49591,1935-10-12,27.87
49592,1935-10-13,28.54
49593,1935-10-14,24.24
49594,1935-10-15,29.46
49595,1935-10-16,27.92
49596,1935-10-17,27.79
49597,1935-10-18,26.09
49598,1935-10-19,23.16
49599,1935-10-20,26.29
49600,1935-10-21,25.38
49601,1935-10-22,29.37
49602,1935-10-23,31.08
49603,1935-10-24,31.81
49604,1935-10-25,26.05
49605,1935-10-26,30.09
49606,1935-10-27,22.04
49607,1935-10-28,32.72
49608,1935-10-29,26.32
49609,1935-10-30,25.98
49610,1935-10-31,30.89
49611,1935-11-01,19.02
49612,1935-11-02,22.85
49613,1935-11-03,14.13
49614,1935-11-04,16.94
49615,1935-11-05,19.36
49616,1935-11-06,22.32
49617,1935-11-07,15.18
49618,1935-11-08,21.14
49619,1935-11-09,22.61
49620,1935-11-10,20.96
49621,1935-11-11,21.41
49622,1935-11-12,16.52
49623,1935-11-13,15.72
49624,1935-11-14,19.46
49625,1935-11-15,18.21
49626,1935-11-16,22.96
49627,1935-11-17,14.59
49628,1935-11-18,14.2
49629,1935-11-19,22.74
49630,1935-11-20,14.7
49631,1935-11-21,17.0
49632,1935-11-22,16.24
49633,1935-11-23,14.23
49634,1935-11-24,14.68
49635,1935-11-25,14.92
49636,1935-11-26,17.98
49637,1935-11-27,20.79
49638,1935-11-28,23.58
49639,1935-11-29,19.22
49640,1935-11-30,20.95
49641,1935-12-01,8.58
49642,1935-12-02,11.54
49643,1935-12-03,9.33
49644,1935-12-04,16.59
49645,1935-12-05,15.29
49646,1935-12-06,14.18
49647,1935-12-07,15.6
49648,1935-12-08,12.67
49649,1935-12-09,11.01
49650,1935-12-10,11.7
49651,1935-12-11,15.32
49652,1935-12-12,13.32
49653,1935-12-13,13.26
49654,1935-12-14,12.62
49655,1935-12-15,14.79
49656,1935-12-16,11.95
49657,1935-12-17,14.02
49658,1935-12-18,9.02
49659,1935-12-19,14.1
49660,1935-12-20,14.54
49661,1935-12-21,10.97
49662,1935-12-22,11.85
49663,1935-12-23,12.72
49664,1935-12-24,15.29
49665,1935-12-25,9.39
49666,1935-12-26,14.45
49667,1935-12-27,16.94
49668,1935-12-28,14.75
49669,1935-12-29,14.52
49670,1935-12-30,15.19
49671,1935-12-31,10.95
49672,1936-01-01,10.88
49673,1936-01-02,9.0
49674,1936-01-03,13.47
49675,1936-01-04,13.62
49676,1936-01-05,9.08
49677,1936-01-06,8.85
49678,1936-01-07,8.77
49679,1936-01-08,13.25
49680,1936-01-09,13.59
49681,1936-01-10,8.19
49682,1936-01-11,8.81
49683,1936-01-12,10.46
49684,1936-01-13,12.89
49685,1936-01-14,13.65
49686,1936-01-15,12.18
49687,1936-01-16,10.83
49688,1936-01-17,11.33
49689,1936-01-18,13.67
49690,1936-01-19,12.13
49691,1936-01-20,10.82
49692,1936-01-21,9.67
49693,1936-01-22,9.57
49694,1936-01-23,8.07
49695,1936-01-24,12.51
49696,1936-01-25,8.18
49697,1936-01-26,11.89
49698,1936-01-27,11.3
49699,1936-01-28,9.78
49700,1936-01-29,13.28
49701,1936-01-30,12.07
49702,1936-01-31,8.9
49703,1936-02-01,18.25
49704,1936-02-02,11.8
49705,1936-02-03,17.53
49706,1936-02-04,17.13
49707,1936-02-05,13.93
49708,1936-02-06,13.08
49709,1936-02-07,17.6
49710,1936-02-08,14.39
49711,1936-02-09,13.01
49712,1936-02-10,15.17
49713,1936-02-11,18.99
49714,1936-02-12,14.38
49715,1936-02-13,16.01
49716,1936-02-14,12.86
49717,1936-02-15,17.84
49718,1936-02-16,15.11
49719,1936-02-17,14.53
49720,1936-02-18,14.78
49721,1936-02-19,13.84
49722,1936-02-20,14.2
49723,1936-02-21,11.81
49724,1936-02-22,16.78
49725,1936-02-23,19.86
49726,1936-02-24,14.67
49727,1936-02-25,13.86
49728,1936-02-26,19.98
49729,1936-02-27,15.58
49730,1936-02-28,12.07
49731,1936-02-29,14.11
49732,1936-03-01,18.74
49733,1936-03-02,28.28
49734,1936-03-03,24.04
49735,1936-03-04,21.14
49736,1936-03-05,19.59
49737,1936-03-06,21.14
49738,1936-03-07,25.03
49739,1936-03-08,23.69
49740,1936-03-09,28.85
49741,1936-03-10,23.47
49742,1936-03-11,24.9
49743,1936-03-12,23.36
49744,1936-03-13,18.69
49745,1936-03-14,20.27
49746,1936-03-15,28.32
49747,1936-03-16,17.71
49748,1936-03-17,21.11
49749,1936-03-18,18.07
49750,1936-03-19,17.49
49751,1936-03-20,17.78
49752,1936-03-21,26.02
49753,1936-03-22,24.77
49754,1936-03-23,18.04
49755,1936-03-24,19.79
49756,1936-03-25,22.2
49757,1936-03-26,23.52
49758,1936-03-27,27.62
49759,1936-03-28,19.38
49760,1936-03-29,17.53
49761,1936-03-30,21.0
49762,1936-03-31,27.72
49763,1936-04-01,26.43
49764,1936-04-02,25.97
49765,1936-04-03,23.56
49766,1936-04-04,32.83
49767,1936-04-05,26.42
49768,1936-04-06,26.82
49769,1936-04-07,24.48
49770,1936-04-08,24.8
49771,1936-04-09,32.38
49772,1936-04-10,28.47
49773,1936-04-11,26.24
49774,1936-04-12,24.28
49775,1936-04-13,27.59
49776,1936-04-14,28.57
49777,1936-04-15,23.23
49778,1936-04-16,32.29
49779,1936-04-17,23.18
49780,1936-04-18,32.85
49781,1936-04-19,30.3
49782,1936-04-20,26.35
49783,1936-04-21,34.73
49784,1936-04-22,30.08
49785,1936-04-23,34.83
49786,1936-04-24,32.93
49787,1936-04-25,32.62
49788,1936-04-26,23.41
49789,1936-04-27,25.7
49790,1936-04-28,31.18
49791,1936-04-29,29.24
49792,1936-04-30,27.94
49793,1936-05-01,43.9
49794,1936-05-02,35.38
49795,1936-05-03,37.09
49796,1936-05-04,34.03
49797,1936-05-05,42.68
49798,1936-05-06,36.65
49799,1936-05-07,37.79
49800,1936-05-08,38.11
49801,1936-05-09,42.18
49802,1936-05-10,44.3
49803,1936-05-11,39.65
49804,1936-05-12,35.6
49805,1936-05-13,39.83
49806,1936-05-14,45.15
49807,1936-05-15,39.76
49808,1936-05-16,35.11
49809,1936-05-17,44.82
49810,1936-05-18,41.58
49811,1936-05-19,40.18
49812,1936-05-20,42.35
49813,1936-05-21,44.29
49814,1936-05-22,37.52
49815,1936-05-23,35.05
49816,1936-05-24,43.99
49817,1936-05-25,37.57
49818,1936-05-26,37.03
49819,1936-05-27,34.4
49820,1936-05-28,43.56
49821,1936-05-29,44.87
49822,1936-05-30,44.51
49823,1936-05-31,43.97
49824,1936-06-01,37.12
49825,1936-06-02,44.05
49826,1936-06-03,42.38
49827,1936-06-04,44.2
49828,1936-06-05,43.46
49829,1936-06-06,38.12
49830,1936-06-07,43.66
49831,1936-06-08,45.73
49832,1936-06-09,43.77
49833,1936-06-10,44.35
49834,1936-06-11,35.76
49835,1936-06-12,38.65
49836,1936-06-13,45.46
49837,1936-06-14,43.03
49838,1936-06-15,42.04
49839,1936-06-16,36.53
49840,1936-06-17,35.17
49841,1936-06-18,43.69
49842,1936-06-19,36.93
49843,1936-06-20,38.75
49844,1936-06-21,37.78
49845,1936-06-22,42.42
49846,1936-06-23,39.4
49847,1936-06-24,44.79
49848,1936-06-25,43.3
49849,1936-06-26,39.36
49850,1936-06-27,37.83
49851,1936-06-28,46.42
49852,1936-06-29,46.68
49853,1936-06-30,35.5
